t,u_model,u_observed,v,V_model,V,dVdt_model,dVdt,noise
0.466,-0.8197566049737134,-0.8197566049737134,-1.1545636632322942,13.9312745367841,13.9312745367841,-1.4830017338454127,-1.4830017338454113,0.0
0.467,-0.8208779977487963,-0.8208779977487963,-1.121392775082949,13.929842901813082,13.929842901813082,-1.4316349710181697,-1.4316349710181684,0.0
0.468,-0.8219661985845393,-0.8219661985845393,-1.0882008357430353,13.92846121380316,13.92846121380316,-1.3816880099213336,-1.3816880099213322,0.0
0.46900000000000003,-0.823021187754853,-0.823021187754853,-1.0549891703136285,13.927128048156906,13.927128048156906,-1.3331656462547414,-1.3331656462547403,0.0
0.47000000000000003,-0.8240429468586,-0.8240429468586,-1.0217591037469886,13.925841975711995,13.925841975711995,-1.2860724449108574,-1.2860724449108563,0.0
0.47100000000000003,-0.8250314588193943,-0.8250314588193943,-0.9885119607943567,13.924601562972441,13.924601562972441,-1.2404127395537756,-1.2404127395537745,0.0
0.47200000000000003,-0.8259867078853481,-0.8259867078853481,-0.9552490659537963,13.923405372340179,13.923405372340179,-1.196190632262173,-1.1961906322621718,0.0
0.47300000000000003,-0.8269086796287662,-0.8269086796287662,-0.9219717434180825,13.922251962346968,13.922251962346968,-1.1534099932113406,-1.1534099932113395,0.0
0.47400000000000003,-0.8277973609457889,-0.8277973609457889,-0.8886813170226376,13.921139887886582,13.921139887886582,-1.112074460385415,-1.112074460385414,0.0
0.47500000000000003,-0.8286527400559824,-0.8286527400559824,-0.855379110193519,13.92006770044725,13.92006770044725,-1.0721874393322395,-1.0721874393322386,0.0
0.47600000000000003,-0.8294748065018779,-0.8294748065018779,-0.8220664458954584,13.919033948344328,13.919033948344328,-1.033752102921781,-1.0337521029217802,0.0
0.47700000000000004,-0.8302635511484578,-0.8302635511484578,-0.7887446465799569,13.918037176953105,13.918037176953105,-0.996771391223561,-0.9967713912235601,0.0
0.47800000000000004,-0.8310189661825913,-0.8310189661825913,-0.7554150341334354,13.917075928941795,13.917075928941795,-0.961248011309479,-0.9612480113094781,0.0
0.47900000000000004,-0.8317410451124168,-0.8317410451124168,-0.7220789298254442,13.916148744504595,13.916148744504595,-0.9271844372005233,-0.9271844372005226,0.0
0.48,-0.8324297827666737,-0.8324297827666737,-0.6887376542569337,13.915254161594838,13.915254161594838,-0.894582909756636,-0.8945829097566849,0.0
0.481,-0.8330851752939823,-0.8330851752939823,-0.6553925273085865,13.914390716158136,13.914390716158136,-0.863445436701582,-0.8634454367015812,0.0
0.482,-0.8337072201620715,-0.8337072201620715,-0.6220448680892154,13.913556942365556,13.913556942365556,-0.8337737925803168,-0.833773792580316,0.0
0.483,-0.8342959161569558,-0.8342959161569558,-0.5886959948842267,13.912751372846712,13.912751372846712,-0.8055695188442513,-0.8055695188442507,0.0
0.484,-0.83485126338206,-0.83485126338206,-0.5553472251041535,13.911972538922813,13.911972538922813,-0.7788339238992137,-0.778833923899213,0.0
0.485,-0.8353732632572932,-0.8353732632572932,-0.5219998752332582,13.911218970839554,13.911218970839554,-0.7535680832582159,-0.7535680832582152,0.0
0.486,-0.8358619185180715,-0.8358619185180715,-0.4886552607782087,13.91048919799989,13.91048919799989,-0.7297728396640224,-0.7297728396640217,0.0
0.487,-0.8363172332142883,-0.8363172332142883,-0.45531469621682813,13.909781749196565,13.909781749196565,-0.7074488033254056,-0.7074488033254049,0.0
0.488,-0.8367392127092352,-0.8367392127092352,-0.4219794949469219,13.909095152844486,13.909095152844486,-0.6865963520787943,-0.6865963520787938,0.0
0.489,-0.8371278636784705,-0.8371278636784705,-0.3886509692351826,13.90842793721275,13.90842793721275,-0.6672156317364397,-0.6672156317364392,0.0
0.49,-0.8374831941086367,-0.8374831941086367,-0.3553304301661757,13.90777863065644,13.90777863065644,-0.6493065563102363,-0.6493065563102357,0.0
0.491,-0.8378052132962281,-0.8378052132962281,-0.3220191875914075,13.907145761848037,13.907145761848037,-0.6328688084025202,-0.6328688084025197,0.0
0.492,-0.8380939318463067,-0.8380939318463067,-0.2887185500784773,13.906527860008481,13.906527860008481,-0.6179018395560121,-0.6179018395560115,0.0
0.493,-0.8383493616711669,-0.8383493616711669,-0.255429824860316,13.90592345513782,13.90592345513782,-0.604404870660602,-0.6044048706606014,0.0
0.494,-0.8385715159889514,-0.8385715159889514,-0.22215431778451297,13.90533107824542,13.90533107824542,-0.592376892400992,-0.5923768924009915,0.0
0.495,-0.8387604093222142,-0.8387604093222142,-0.1888933332627329,13.90474926157965,13.90474926157965,-0.581816665770063,-0.5818166657700624,0.0
0.496,-0.8389160574964344,-0.8389160574964344,-0.15564817422022484,13.90417653885712,13.90417653885712,-0.5727227225289511,-0.5727227225289505,0.0
0.497,-0.8390384776384798,-0.8390384776384798,-0.12242014204542531,13.90361144549132,13.90361144549132,-0.565093365800351,-0.5650933658003504,0.0
0.498,-0.8391276881750195,-0.8391276881750195,-0.0892105365396573,13.903052518820694,13.903052518820694,-0.5589266706262919,-0.5589266706262914,0.0
0.499,-0.8391837088308864,-0.8391837088308864,-0.056020655866927095,13.902498298336054,13.902498298336054,-0.5542204846396004,-0.5542204846395999,0.0
0.5,-0.8392065606273903,-0.8392065606273903,-0.022851796503821013,13.901947325907397,13.901947325907397,-0.5509724286572037,-0.5509724286572033,0.0
0.501,-0.8391962658805798,-0.8391962658805798,0.010294746810496282,13.901398146009972,13.901398146009972,-0.5491798974244233,-0.5491798974244229,0.0
0.502,-0.8391528481994557,-0.8391528481994557,0.04341768112417984,13.90084930594966,13.90084930594966,-0.5488400603130827,-0.5488400603130823,0.0
